"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"400","hvtepawqx","batchf_89549","2020-07-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"401","hvtepawqx","batchf_89535","2020-07-22","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"402","hvtepawqx","batchf_89566","2020-08-31","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",17,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"403","hvtepawqx","batchf_89571","2020-08-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",22,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"404","hvtepawqx","batchf_89539","2020-06-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"405","hvtepawqx","batchf_89565","2020-07-29","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",16,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"406","hvtepawqx","batchf_89570","2020-09-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",19,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"407","hvtepawqx","batchf_89561","2020-09-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",14,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"408","hvtepawqx","batchf_89533","2020-07-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"409","hvtepawqx","batchf_89557","2020-09-09","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",12,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"410","hvtepawqx","batchf_89558","2020-08-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",12,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"411","hvtepawqx","batchf_89550","2020-08-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"412","hvtepawqx","batchf_89538","2020-08-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"413","hvtepawqx","batchf_89556","2020-10-14","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",11,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"414","hvtepawqx","batchf_89546","2020-06-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"415","hvtepawqx","batchf_164608","2020-07-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"416","hvtepawqx","batchf_164609","2020-07-22","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"417","hvtepawqx","batchf_164626","2020-07-29","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"418","hvtepawqx","batchf_164633","2020-06-17","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"419","hvtepawqx","batchf_164614","2020-06-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"420","hvtepawqx","batchf_164639","2020-09-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",19,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"421","hvtepawqx","batchf_164620","2020-08-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"422","hvtepawqx","batchf_164616","2020-06-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"423","hvtepawqx","batchf_164615","2020-06-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"424","hvtepawqx","batchf_164636","2020-08-31","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"425","hvtepawqx","batchf_164618","2020-08-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"426","hvtepawqx","batchf_164634","2020-09-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"427","hvtepawqx","batchf_164619","2020-09-09","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"428","hvtepawqx","batchf_164638","2020-10-14","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",12,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"429","hvtepawqx","batchf_164603","2020-07-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"430","hvtepawqx","batchf_164631","2020-08-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"431","hvtepawqx","batchf_164637","2020-08-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",11,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"432","hvtepawqx","batchf_164644","2017-07-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,90.8,"idexxquantitray","mpn","mpn"
"433","hvtepawqx","batchf_164651","2017-08-01","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,325.5,"idexxquantitray","mpn","mpn"
"434","hvtepawqx","batchf_164645","2017-07-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,105,"idexxquantitray","mpn","mpn"
"435","hvtepawqx","batchf_164648","2017-07-26","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,224.7,"idexxquantitray","mpn","mpn"
"436","hvtepawqx","batchf_164642","2017-06-21","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,43.7,"idexxquantitray","mpn","mpn"
"437","hvtepawqx","batchf_164646","2017-09-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,110.6,"idexxquantitray","mpn","mpn"
"438","hvtepawqx","batchf_164643","2017-06-28","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,79.8,"idexxquantitray","mpn","mpn"
"439","hvtepawqx","batchf_164652","2017-08-23","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,387.3,"idexxquantitray","mpn","mpn"
"440","hvtepawqx","batchf_164650","2017-09-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,313,"idexxquantitray","mpn","mpn"
"441","hvtepawqx","batchf_164647","2017-07-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,113,"idexxquantitray","mpn","mpn"
"442","hvtepawqx","batchf_164653","2017-08-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,410.6,"idexxquantitray","mpn","mpn"
"443","hvtepawqx","batchf_164649","2017-08-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,248.9,"idexxquantitray","mpn","mpn"
"444","hvtepawqx","batchf_164916","2017-07-26","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,156.5,"idexxquantitray","mpn","mpn"
"445","hvtepawqx","batchf_164919","2017-08-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,224.7,"idexxquantitray","mpn","mpn"
"446","hvtepawqx","batchf_164917","2017-08-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,165.8,"idexxquantitray","mpn","mpn"
"447","hvtepawqx","batchf_164923","2017-08-01","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,461.1,"idexxquantitray","mpn","mpn"
"448","hvtepawqx","batchf_164914","2017-06-21","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,83.9,"idexxquantitray","mpn","mpn"
"449","hvtepawqx","batchf_164912","2017-09-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,48.9,"idexxquantitray","mpn","mpn"
"450","hvtepawqx","batchf_164913","2017-06-28","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,79.8,"idexxquantitray","mpn","mpn"
"451","hvtepawqx","batchf_164921","2017-07-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,325.5,"idexxquantitray","mpn","mpn"
"452","hvtepawqx","batchf_164922","2017-09-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,328.2,"idexxquantitray","mpn","mpn"
"453","hvtepawqx","batchf_164918","2017-08-23","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,204.6,"idexxquantitray","mpn","mpn"
"454","hvtepawqx","batchf_164915","2017-07-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,150,"idexxquantitray","mpn","mpn"
"455","hvtepawqx","batchf_164920","2017-07-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,307.6,"idexxquantitray","mpn","mpn"
"456","hvtepawqx","batchf_165020","2017-07-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,30.9,"idexxquantitray","mpn","mpn"
"457","hvtepawqx","batchf_165024","2017-07-26","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,90.8,"idexxquantitray","mpn","mpn"
"458","hvtepawqx","batchf_165021","2017-06-28","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,53.7,"idexxquantitray","mpn","mpn"
"459","hvtepawqx","batchf_165028","2017-08-01","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,151.2,"idexxquantitray","mpn","mpn"
"460","hvtepawqx","batchf_165029","2017-08-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,186,"idexxquantitray","mpn","mpn"
"461","hvtepawqx","batchf_165026","2017-08-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,108.6,"idexxquantitray","mpn","mpn"
"462","hvtepawqx","batchf_165027","2017-09-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,135.4,"idexxquantitray","mpn","mpn"
"463","hvtepawqx","batchf_165031","2017-09-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,387.3,"idexxquantitray","mpn","mpn"
"464","hvtepawqx","batchf_165030","2017-08-23","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,204.6,"idexxquantitray","mpn","mpn"
"465","hvtepawqx","batchf_165022","2017-07-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,56,"idexxquantitray","mpn","mpn"
"466","hvtepawqx","batchf_165025","2017-07-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,90.9,"idexxquantitray","mpn","mpn"
"467","hvtepawqx","batchf_165023","2017-06-21","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,88.4,"idexxquantitray","mpn","mpn"
"468","hvtepawqx","batchf_164866","2017-06-21","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,410.6,"idexxquantitray","mpn","mpn"
"469","hvtepawqx","batchf_164858","2017-07-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,101.2,"idexxquantitray","mpn","mpn"
"470","hvtepawqx","batchf_164868","2017-08-01","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,547.5,"idexxquantitray","mpn","mpn"
"471","hvtepawqx","batchf_164864","2017-06-28","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",NA,NA,NA,NA,344.8,"idexxquantitray","mpn","mpn"
