"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"2642","bmicwqx","mi_13827","2011-08-08","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,945,"idexxquantitray","mpn","mpn"
"2643","bmicwqx","mi_13730","2011-06-07","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,12,"idexxquantitray","mpn","mpn"
"2644","bmicwqx","mi_14185","2011-06-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,435.2,"idexxquantitray","mpn","mpn"
"2645","bmicwqx","mi_14489","2011-08-03","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn"
"2646","bmicwqx","mi_13752","2011-06-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,325.5,"idexxquantitray","mpn","mpn"
"2647","bmicwqx","mi_14324","2011-07-12","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,866.4,"idexxquantitray","mpn","mpn"
"2648","bmicwqx","mi_14312","2011-08-22","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,142.1,"idexxquantitray","mpn","mpn"
"2649","bmicwqx","mi_14238","2011-08-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,261.3,"idexxquantitray","mpn","mpn"
"2650","bmicwqx","mi_14334","2011-08-30","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,488.4,"idexxquantitray","mpn","mpn"
"2651","bmicwqx","mi_14530","2011-07-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,648.8,"idexxquantitray","mpn","mpn"
"2652","bmicwqx","mi_14118","2011-07-19","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,488.4,"idexxquantitray","mpn","mpn"
"2653","bmicwqx","mi_14446","2011-08-16","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,146.7,"idexxquantitray","mpn","mpn"
"2654","bmicwqx","mi_14154","2011-05-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,22.8,"idexxquantitray","mpn","mpn"
"2655","bmicwqx","mi_13949","2011-05-31","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,22.8,"idexxquantitray","mpn","mpn"
"2656","bmicwqx","mi_13771","2011-06-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,72.395,"idexxquantitray","mpn","mpn"
"2657","bmicwqx","mi_13934","2011-06-14","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,11.06,"idexxquantitray","mpn","mpn"
"2658","bmicwqx","mi_14259","2011-09-11","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,261.665,"idexxquantitray","mpn","mpn"
"2659","bmicwqx","mi_14064","2011-09-14","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","pond","pond","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,360.705,"idexxquantitray","mpn","mpn"
"2660","bmicwqx","mi_13872","2011-06-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","pond","pond","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,221.2,"idexxquantitray","mpn","mpn"
"2661","bmicwqx","mi_14381","2011-07-05","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,71.2,"idexxquantitray","mpn","mpn"
"2662","bmicwqx","mi_14357","2011-08-02","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,1119.9,"idexxquantitray","mpn","mpn"
"2663","bmicwqx","mi_14672","2011-08-02","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,579.4,"idexxquantitray","mpn","mpn"
"2664","bmicwqx","mi_14529","2011-06-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,378.4,"idexxquantitray","mpn","mpn"
"2665","bmicwqx","mi_14418","2011-08-16","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,178.9,"idexxquantitray","mpn","mpn"
"2666","bmicwqx","mi_14425","2011-08-22","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,101.7,"idexxquantitray","mpn","mpn"
"2667","bmicwqx","mi_13835","2011-07-12","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,547.5,"idexxquantitray","mpn","mpn"
"2668","bmicwqx","mi_14593","2011-08-30","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,240,"idexxquantitray","mpn","mpn"
"2669","bmicwqx","mi_14651","2011-08-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,2419,"idexxquantitray","mpn","mpn"
"2670","bmicwqx","mi_14033","2011-06-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,727,"idexxquantitray","mpn","mpn"
"2671","bmicwqx","mi_14389","2011-07-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,378.4,"idexxquantitray","mpn","mpn"
"2672","bmicwqx","mi_14394","2011-08-22","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,101.7,"idexxquantitray","mpn","mpn"
"2673","bmicwqx","mi_14551","2011-07-12","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,365.4,"idexxquantitray","mpn","mpn"
"2674","bmicwqx","mi_14644","2011-06-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,410.6,"idexxquantitray","mpn","mpn"
"2675","bmicwqx","mi_14576","2011-06-14","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,1,"idexxquantitray","mpn","mpn"
"2676","bmicwqx","mi_14163","2011-08-30","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,139.1,"idexxquantitray","mpn","mpn"
"2677","bmicwqx","mi_14051","2011-07-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,517.2,"idexxquantitray","mpn","mpn"
"2678","bmicwqx","mi_14153","2011-08-16","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,167,"idexxquantitray","mpn","mpn"
"2679","bmicwqx","mi_14395","2011-06-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,454.1,"idexxquantitray","mpn","mpn"
"2680","bmicwqx","mi_14483","2011-08-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,1203,"idexxquantitray","mpn","mpn"
"2681","bmicwqx","mi_14597","2011-07-05","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,81.6,"idexxquantitray","mpn","mpn"
"2682","bmicwqx","mi_14457","2011-06-14","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,8.6,"idexxquantitray","mpn","mpn"
"2683","bmicwqx","mi_14496","2011-07-19","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,185,"idexxquantitray","mpn","mpn"
"2684","bmicwqx","mi_14335","2011-08-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,248.1,"idexxquantitray","mpn","mpn"
"2685","bmicwqx","mi_14518","2011-08-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,248.1,"idexxquantitray","mpn","mpn"
"2686","bmicwqx","mi_14071","2011-07-19","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,125.9,"idexxquantitray","mpn","mpn"
"2687","bmicwqx","mi_13726","2011-06-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,248.075,"idexxquantitray","mpn","mpn"
"2688","bmicwqx","mi_14305","2011-09-14","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,1516.27,"idexxquantitray","mpn","mpn"
"2689","bmicwqx","mi_14426","2011-06-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,435.2,"idexxquantitray","mpn","mpn"
"2690","bmicwqx","mi_14482","2011-08-02","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,1203.3,"idexxquantitray","mpn","mpn"
"2691","bmicwqx","mi_14480","2011-08-30","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,261.5,"idexxquantitray","mpn","mpn"
"2692","bmicwqx","mi_14621","2011-06-14","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,7.5,"idexxquantitray","mpn","mpn"
"2693","bmicwqx","mi_14104","2011-06-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,328.2,"idexxquantitray","mpn","mpn"
"2694","bmicwqx","mi_14084","2011-08-16","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,218.7,"idexxquantitray","mpn","mpn"
"2695","bmicwqx","mi_14121","2011-06-07","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,46.4,"idexxquantitray","mpn","mpn"
"2696","bmicwqx","mi_13928","2011-08-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,727,"idexxquantitray","mpn","mpn"
"2697","bmicwqx","mi_14050","2011-08-22","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,172.2,"idexxquantitray","mpn","mpn"
"2698","bmicwqx","mi_14535","2011-08-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,1732,"idexxquantitray","mpn","mpn"
"2699","bmicwqx","mi_14656","2011-07-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,344.1,"idexxquantitray","mpn","mpn"
"2700","bmicwqx","mi_13982","2011-07-12","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,488.4,"idexxquantitray","mpn","mpn"
"2701","bmicwqx","mi_14265","2011-05-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,21.6,"idexxquantitray","mpn","mpn"
"2702","bmicwqx","mi_14229","2011-07-19","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,249.5,"idexxquantitray","mpn","mpn"
"2703","bmicwqx","mi_14281","2011-05-31","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,21.6,"idexxquantitray","mpn","mpn"
"2704","bmicwqx","mi_14609","2011-07-05","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,86.5,"idexxquantitray","mpn","mpn"
"2705","bmicwqx","mi_14636","2011-06-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","pond","pond","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,125.655,"idexxquantitray","mpn","mpn"
"2706","bmicwqx","mi_13789","2011-09-14","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","pond","pond","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,1859.595,"idexxquantitray","mpn","mpn"
"2707","bmicwqx","mi_13851","2011-09-11","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,425.85,"idexxquantitray","mpn","mpn"
"2708","bmicwqx","mi_13903","2011-06-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",NA,NA,NA,NA,20.995,"idexxquantitray","mpn","mpn"
"2709","bmicwqx","mi_14813","2012-06-17","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",NA,NA,NA,NA,1011.16,"idexxquantitray","mpn","mpn"
"2710","bmicwqx","mi_15149","2012-09-05","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",NA,NA,NA,NA,2419.57,"idexxquantitray","mpn","mpn"
"2711","bmicwqx","mi_15342","2012-06-17","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",NA,NA,NA,NA,1011.16,"idexxquantitray","mpn","mpn"
"2712","bmicwqx","mi_14984","2012-09-04","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn"
"2713","bmicwqx","mi_14986","2012-09-03","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",NA,NA,NA,NA,1011.12,"idexxquantitray","mpn","mpn"
