"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"335","guf","guf_399","2015-04-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"336","guf","guf_403","2015-05-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",307.6,"idexxquantitray","mpn","mpn"
"337","guf","guf_424","2015-09-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",13.2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"338","guf","guf_404","2015-05-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",1299.7,"idexxquantitray","mpn","mpn"
"339","guf","guf_407","2015-06-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",6.2,"idexxquantitray","mpn","mpn",1413.6,"idexxquantitray","mpn","mpn"
"340","guf","guf_395","2015-03-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1,"idexxquantitray","mpn","mpn",387.3,"idexxquantitray","mpn","mpn"
"341","guf","guf_419","2015-08-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",6.2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"342","guf","guf_390","2015-02-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",24.1,"idexxquantitray","mpn","mpn",727,"idexxquantitray","mpn","mpn"
"343","guf","guf_415","2015-07-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",2,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"344","guf","guf_400","2015-04-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",125.6,"idexxquantitray","mpn","mpn"
"345","guf","guf_422","2015-09-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",3.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"346","guf","guf_409","2015-06-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",4.1,"idexxquantitray","mpn","mpn",866.4,"idexxquantitray","mpn","mpn"
"347","guf","guf_406","2015-05-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",40.8,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"348","guf","guf_427","2015-10-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",146.7,"idexxquantitray","mpn","mpn"
"349","guf","guf_426","2015-10-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",27.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"350","guf","guf_394","2015-03-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",3.1,"idexxquantitray","mpn","mpn",259.35,"idexxquantitray","mpn","mpn"
"351","guf","guf_402","2015-04-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",3.1,"idexxquantitray","mpn","mpn",727,"idexxquantitray","mpn","mpn"
"352","guf","guf_386","2015-01-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"353","guf","guf_428","2015-10-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",16.6,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"354","guf","guf_433","2015-12-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",37.3,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"355","guf","guf_414","2015-07-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",6.2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"356","guf","guf_421","2015-09-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",28.8,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"357","guf","guf_430","2015-11-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",7.4,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"358","guf","guf_397","2015-03-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",770.1,"idexxquantitray","mpn","mpn"
"359","guf","guf_387","2015-01-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",34.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"360","guf","guf_432","2015-11-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"361","guf","guf_413","2015-07-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",6.2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"362","guf","guf_405","2015-05-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"363","guf","guf_389","2015-01-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",26.9,"idexxquantitray","mpn","mpn",517.2,"idexxquantitray","mpn","mpn"
"364","guf","guf_416","2015-08-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",2,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"365","guf","guf_425","2015-10-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",18.7,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"366","guf","guf_412","2015-07-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",7.3,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"367","guf","guf_434","2015-12-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"368","guf","guf_418","2015-08-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",10.4,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"369","guf","guf_429","2015-11-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",12.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"370","guf","guf_431","2015-11-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",5.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"371","guf","guf_410","2015-06-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",12.1,"idexxquantitray","mpn","mpn",1119.9,"idexxquantitray","mpn","mpn"
"372","guf","guf_396","2015-03-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",307.6,"idexxquantitray","mpn","mpn"
"373","guf","guf_408","2015-06-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",3,"idexxquantitray","mpn","mpn",1986.3,"idexxquantitray","mpn","mpn"
"374","guf","guf_388","2015-01-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",21.3,"idexxquantitray","mpn","mpn",517.2,"idexxquantitray","mpn","mpn"
"375","guf","guf_398","2015-03-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"376","guf","guf_420","2015-08-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"377","guf","guf_423","2015-09-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",13.4,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"378","guf","guf_391","2015-02-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",5.2,"idexxquantitray","mpn","mpn",131.4,"idexxquantitray","mpn","mpn"
"379","guf","guf_411","2015-06-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",21.3,"idexxquantitray","mpn","mpn",1119.9,"idexxquantitray","mpn","mpn"
"380","guf","guf_401","2015-04-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",1,"idexxquantitray","mpn","mpn",547.5,"idexxquantitray","mpn","mpn"
"381","guf","guf_320","2015-11-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",0.5,"idexxquantitray","mpn","mpn",9.6,"idexxquantitray","mpn","mpn"
"382","guf","guf_316","2015-10-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",579.4,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"383","guf","guf_303","2015-07-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1299.7,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"384","guf","guf_290","2015-04-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1,"idexxquantitray","mpn","mpn",55.7,"idexxquantitray","mpn","mpn"
"385","guf","guf_310","2015-08-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",3.1,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"386","guf","guf_278","2015-01-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",5.2,"idexxquantitray","mpn","mpn",143.9,"idexxquantitray","mpn","mpn"
"387","guf","guf_302","2015-06-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",1413.6,"idexxquantitray","mpn","mpn",3165,"idexxquantitray","mpn","mpn"
"388","guf","guf_291","2015-04-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",24.3,"idexxquantitray","mpn","mpn",1986.3,"idexxquantitray","mpn","mpn"
