"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","pec_pa","stec_pa","epec_pa","o157h7_pa","pec_vol","pec_molecular","pec_stx","pec_eaea","pec_rfb0157","pec_hly","pec_h7flic","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"440","zuf","zuf160","2014-02-19","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",51.2,"idexxquantitray","mpn","mpn",2010,"idexxquantitray","mpn","mpn"
"441","zuf","zuf152","2014-01-15","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",0,"n","n","n",150,"molecular","y","y","y","y","y",2,"idexxquantitray","mpn","mpn",20.1,"idexxquantitray","mpn","mpn",17850,"idexxquantitray","mpn","mpn"
"442","zuf","zuf170","2014-04-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",18.3,"idexxquantitray","mpn","mpn",1986.3,"idexxquantitray","mpn","mpn",241960,"idexxquantitray","mpn","mpn"
"443","zuf","zuf176","2014-05-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","p",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",178.2,"idexxquantitray","mpn","mpn",54750,"idexxquantitray","mpn","mpn"
"444","zuf","zuf179","2014-06-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",2,"idexxquantitray","mpn","mpn",110,"idexxquantitray","mpn","mpn",3360,"idexxquantitray","mpn","mpn"
"445","zuf","zuf167","2014-04-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",19.9,"idexxquantitray","mpn","mpn",1413.6,"idexxquantitray","mpn","mpn",21780,"idexxquantitray","mpn","mpn"
"446","zuf","zuf164","2014-03-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",206.4,"idexxquantitray","mpn","mpn",17240,"idexxquantitray","mpn","mpn",2419600,"idexxquantitray","mpn","mpn"
"447","zuf","zuf169","2014-04-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",12.1,"idexxquantitray","mpn","mpn",238.7,"idexxquantitray","mpn","mpn",3550,"idexxquantitray","mpn","mpn"
"448","zuf","zuf168","2014-04-09","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",9.7,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn",11780,"idexxquantitray","mpn","mpn"
"449","zuf","zuf180","2014-06-25","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",5.2,"idexxquantitray","mpn","mpn",275.5,"idexxquantitray","mpn","mpn",19350,"idexxquantitray","mpn","mpn"
"450","zuf","zuf178","2014-06-11","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",4.1,"idexxquantitray","mpn","mpn",152.9,"idexxquantitray","mpn","mpn",111990,"idexxquantitray","mpn","mpn"
"451","zuf","zuf3","2012-11-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",17.3,"idexxquantitray","mpn","mpn",2310,"idexxquantitray","mpn","mpn"
"452","zuf","zuf2","2012-11-14","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",31.3,"idexxquantitray","mpn","mpn",4480,"idexxquantitray","mpn","mpn"
"453","zuf","zuf8","2012-12-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",19.7,"idexxquantitray","mpn","mpn",920.8,"idexxquantitray","mpn","mpn",8620,"idexxquantitray","mpn","mpn"
"454","zuf","zuf9","2012-12-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",1,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",55.6,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn",4650,"idexxquantitray","mpn","mpn"
"455","zuf","zuf6","2012-12-12","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",1,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",50.4,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn",54750,"idexxquantitray","mpn","mpn"
"456","zuf","zuf5","2012-12-05","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",0,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",35.4,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"457","zuf","zuf1","2012-11-07","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",12.1,"idexxquantitray","mpn","mpn",1460,"idexxquantitray","mpn","mpn"
"458","zuf","zuf4","2012-11-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","p",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",70.6,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"459","zuf","zuf7","2012-12-19","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",2,"idexxquantitray","mpn","mpn",90.9,"idexxquantitray","mpn","mpn",2650,"idexxquantitray","mpn","mpn"
"460","zuf","zuf42","2013-05-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",1,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",65.7,"idexxquantitray","mpn","mpn",4480,"idexxquantitray","mpn","mpn",12340,"idexxquantitray","mpn","mpn"
"461","zuf","zuf56","2013-12-11","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",28.5,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"462","zuf","zuf17","2013-02-15","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","n",150,"molecular","y","y","y","y","y",29.8,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn",7030,"idexxquantitray","mpn","mpn"
"463","zuf","zuf55","2013-12-03","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",13.4,"idexxquantitray","mpn","mpn",3740,"idexxquantitray","mpn","mpn"
"464","zuf","zuf36","2013-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",1,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",344.8,"idexxquantitray","mpn","mpn",51720,"idexxquantitray","mpn","mpn",131700,"idexxquantitray","mpn","mpn"
"465","zuf","zuf44","2013-05-24","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",17.5,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn",29090,"idexxquantitray","mpn","mpn"
"466","zuf","zuf37","2013-05-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","n",150,"molecular","y","y","y","y","y",6.2,"idexxquantitray","mpn","mpn",7120,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"467","zuf","zuf27","2013-03-27","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",579.4,"idexxquantitray","mpn","mpn",980.4,"idexxquantitray","mpn","mpn",156500,"idexxquantitray","mpn","mpn"
"468","zuf","zuf46","2013-05-29","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","p",150,"molecular","y","y","y","y","y",2,"idexxquantitray","mpn","mpn",71.4,"idexxquantitray","mpn","mpn",488.4,"idexxquantitray","mpn","mpn"
"469","zuf","zuf13","2013-01-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",49.5,"idexxquantitray","mpn","mpn",770.1,"idexxquantitray","mpn","mpn"
"470","zuf","zuf11","2013-01-09","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",49.7,"idexxquantitray","mpn","mpn",816.4,"idexxquantitray","mpn","mpn"
"471","zuf","zuf38","2013-05-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","p",150,"molecular","y","y","y","y","y",39.5,"idexxquantitray","mpn","mpn",81640,"idexxquantitray","mpn","mpn",41060,"idexxquantitray","mpn","mpn"
"472","zuf","zuf39","2013-05-07","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",227.9,"idexxquantitray","mpn","mpn",1413.6,"idexxquantitray","mpn","mpn"
"473","zuf","zuf50","2013-10-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",4.1,"idexxquantitray","mpn","mpn",65.2,"idexxquantitray","mpn","mpn",34410,"idexxquantitray","mpn","mpn"
"474","zuf","zuf40","2013-05-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","p","n",150,"molecular","y","y","y","y","y",2,"idexxquantitray","mpn","mpn",74.3,"idexxquantitray","mpn","mpn",980.4,"idexxquantitray","mpn","mpn"
"475","zuf","zuf49","2013-10-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",9.6,"idexxquantitray","mpn","mpn",154.1,"idexxquantitray","mpn","mpn",4110,"idexxquantitray","mpn","mpn"
"476","zuf","zuf30","2013-04-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",5.2,"idexxquantitray","mpn","mpn",13.4,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"477","zuf","zuf45","2013-05-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","p","n",150,"molecular","y","y","y","y","y",3.1,"idexxquantitray","mpn","mpn",1119.9,"idexxquantitray","mpn","mpn",3730,"idexxquantitray","mpn","mpn"
"478","zuf","zuf54","2013-11-27","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",72.3,"idexxquantitray","mpn","mpn",161.6,"idexxquantitray","mpn","mpn",2560,"idexxquantitray","mpn","mpn"
"479","zuf","zuf31","2013-04-10","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",3.1,"idexxquantitray","mpn","mpn",12.1,"idexxquantitray","mpn","mpn",2560,"idexxquantitray","mpn","mpn"
"480","zuf","zuf20","2013-02-20","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",5.2,"idexxquantitray","mpn","mpn",98.5,"idexxquantitray","mpn","mpn",8820,"idexxquantitray","mpn","mpn"
"481","zuf","zuf41","2013-05-15","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",36.7,"idexxquantitray","mpn","mpn",410.6,"idexxquantitray","mpn","mpn"
"482","zuf","zuf51","2013-11-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",17.2,"idexxquantitray","mpn","mpn",2920,"idexxquantitray","mpn","mpn"
"483","zuf","zuf10","2013-01-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",30.1,"idexxquantitray","mpn","mpn",547.5,"idexxquantitray","mpn","mpn"
"484","zuf","zuf25","2013-03-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",209.8,"idexxquantitray","mpn","mpn",27550,"idexxquantitray","mpn","mpn",166400,"idexxquantitray","mpn","mpn"
"485","zuf","zuf29","2013-04-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",980.4,"idexxquantitray","mpn","mpn",3840,"idexxquantitray","mpn","mpn"
"486","zuf","zuf28","2013-04-03","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","p","n",150,"molecular","y","y","y","y","y",2,"idexxquantitray","mpn","mpn",2,"idexxquantitray","mpn","mpn",172.3,"idexxquantitray","mpn","mpn"
