"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"1847","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1848","ceden_369","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1849","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1850","ceden_369","grabsample","none",NA,NA,NA,NA,250,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1851","ceden_369","grabsample","none",NA,NA,NA,NA,17000,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1852","ceden_369","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1853","ceden_369","grabsample","none",NA,NA,NA,NA,2,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1854","ceden_369","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1855","ceden_369","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1856","ceden_369","grabsample","none",NA,NA,NA,NA,700,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1857","ceden_369","grabsample","none",NA,NA,NA,NA,680,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1858","ceden_369","grabsample","none",NA,NA,NA,NA,2700,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1859","ceden_369","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1860","ceden_369","grabsample","none",NA,NA,NA,NA,3100,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1861","ceden_369","grabsample","none",NA,NA,NA,NA,59,"sm9230c","membranefiltration","membranefiltration",240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1862","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1863","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1864","ceden_369","grabsample","none",NA,NA,NA,NA,47,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1865","ceden_369","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1866","ceden_369","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1867","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1868","ceden_369","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1869","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1870","ceden_369","grabsample","none",NA,NA,NA,NA,40,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1871","ceden_369","grabsample","none",NA,NA,NA,NA,13,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1872","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1873","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1874","ceden_369","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1875","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1876","ceden_369","grabsample","none",NA,NA,NA,NA,250,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1877","ceden_369","grabsample","none",NA,NA,NA,NA,17000,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1878","ceden_369","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1879","ceden_369","grabsample","none",NA,NA,NA,NA,2,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1880","ceden_369","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1881","ceden_369","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1882","ceden_369","grabsample","none",NA,NA,NA,NA,700,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1883","ceden_369","grabsample","none",NA,NA,NA,NA,680,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1884","ceden_369","grabsample","none",NA,NA,NA,NA,2700,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1885","ceden_369","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1886","ceden_369","grabsample","none",NA,NA,NA,NA,3100,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1887","ceden_369","grabsample","none",NA,NA,NA,NA,59,"sm9230c","membranefiltration","membranefiltration",810,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1888","cede_147","grabsample","none",NA,NA,NA,NA,2400,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1889","cede_127","grabsample","none",NA,NA,NA,NA,24,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1890","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1891","ceden_472","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1892","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1893","ceden_472","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1894","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1895","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1896","ceden_472","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1897","ceden_472","grabsample","none",NA,NA,NA,NA,220,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1898","ceden_472","grabsample","none",NA,NA,NA,NA,7,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1899","ceden_472","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1900","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1901","ceden_472","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1902","ceden_472","grabsample","none",NA,NA,NA,NA,64,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1903","ceden_472","grabsample","none",NA,NA,NA,NA,27,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1904","ceden_472","grabsample","none",NA,NA,NA,NA,3000,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1905","ceden_472","grabsample","none",NA,NA,NA,NA,240,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1906","ceden_472","grabsample","none",NA,NA,NA,NA,350,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1907","ceden_472","grabsample","none",NA,NA,NA,NA,3400,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1908","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1909","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1910","ceden_472","grabsample","none",NA,NA,NA,NA,45,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1911","ceden_472","grabsample","none",NA,NA,NA,NA,2400,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1912","ceden_472","grabsample","none",NA,NA,NA,NA,60,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1913","ceden_472","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1914","ceden_472","grabsample","none",NA,NA,NA,NA,2000,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1915","ceden_472","grabsample","none",NA,NA,NA,NA,54,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1916","ceden_472","grabsample","none",NA,NA,NA,NA,550,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1917","ceden_472","grabsample","none",NA,NA,NA,NA,77,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1918","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1919","ceden_472","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1920","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1921","ceden_472","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1922","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1923","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1924","ceden_472","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1925","ceden_472","grabsample","none",NA,NA,NA,NA,220,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1926","ceden_472","grabsample","none",NA,NA,NA,NA,7,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1927","ceden_472","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1928","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1929","ceden_472","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1930","ceden_472","grabsample","none",NA,NA,NA,NA,64,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1931","ceden_472","grabsample","none",NA,NA,NA,NA,27,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1932","ceden_472","grabsample","none",NA,NA,NA,NA,3000,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1933","ceden_472","grabsample","none",NA,NA,NA,NA,240,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1934","ceden_472","grabsample","none",NA,NA,NA,NA,350,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1935","ceden_472","grabsample","none",NA,NA,NA,NA,3400,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1936","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1937","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1938","ceden_472","grabsample","none",NA,NA,NA,NA,45,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1939","ceden_472","grabsample","none",NA,NA,NA,NA,2400,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1940","ceden_472","grabsample","none",NA,NA,NA,NA,60,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1941","ceden_472","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1942","ceden_472","grabsample","none",NA,NA,NA,NA,2000,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1943","ceden_472","grabsample","none",NA,NA,NA,NA,54,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1944","ceden_472","grabsample","none",NA,NA,NA,NA,550,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1945","ceden_472","grabsample","none",NA,NA,NA,NA,77,"sm9230c","membranefiltration","membranefiltration",7900,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1946","ceden_328","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1947","ceden_328","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1948","ceden_328","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1949","ceden_328","grabsample","none",NA,NA,NA,NA,300,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1950","ceden_328","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1951","ceden_328","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1952","ceden_328","grabsample","none",NA,NA,NA,NA,1400,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1953","ceden_328","grabsample","none",NA,NA,NA,NA,2500,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1954","ceden_328","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1955","ceden_328","grabsample","none",NA,NA,NA,NA,1700,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1956","ceden_328","grabsample","none",NA,NA,NA,NA,4,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1957","ceden_328","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1958","ceden_328","grabsample","none",NA,NA,NA,NA,450,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1959","ceden_328","grabsample","none",NA,NA,NA,NA,2100,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1960","ceden_328","grabsample","none",NA,NA,NA,NA,7500,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1961","ceden_328","grabsample","none",NA,NA,NA,NA,88,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1962","ceden_328","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1963","ceden_328","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1964","ceden_328","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1965","ceden_328","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1966","ceden_328","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1967","ceden_328","grabsample","none",NA,NA,NA,NA,300,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1968","ceden_328","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1969","ceden_328","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1970","ceden_328","grabsample","none",NA,NA,NA,NA,1400,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1971","ceden_328","grabsample","none",NA,NA,NA,NA,2500,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1972","ceden_328","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1973","ceden_328","grabsample","none",NA,NA,NA,NA,1700,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1974","ceden_328","grabsample","none",NA,NA,NA,NA,4,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1975","ceden_328","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1976","ceden_328","grabsample","none",NA,NA,NA,NA,450,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1977","ceden_328","grabsample","none",NA,NA,NA,NA,2100,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1978","ceden_328","grabsample","none",NA,NA,NA,NA,7500,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1979","ceden_328","grabsample","none",NA,NA,NA,NA,88,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1980","ceden_328","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1981","ceden_328","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1982","cede_18","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,780,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1983","cede_117","grabsample","none",NA,NA,NA,NA,5200,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1984","ceden_436","grabsample","none",NA,NA,NA,NA,430,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1985","ceden_436","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1986","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1987","ceden_436","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1988","ceden_436","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1989","ceden_436","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1990","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1991","ceden_436","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1992","ceden_436","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1993","ceden_436","grabsample","none",NA,NA,NA,NA,17,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1994","ceden_436","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1995","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1996","ceden_436","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1997","ceden_436","grabsample","none",NA,NA,NA,NA,13000,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1998","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1999","ceden_436","grabsample","none",NA,NA,NA,NA,93,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2000","ceden_436","grabsample","none",NA,NA,NA,NA,1000,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2001","ceden_436","grabsample","none",NA,NA,NA,NA,46,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2002","ceden_436","grabsample","none",NA,NA,NA,NA,20,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2003","ceden_436","grabsample","none",NA,NA,NA,NA,430,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2004","ceden_436","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2005","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2006","ceden_436","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2007","ceden_436","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2008","ceden_436","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2009","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2010","ceden_436","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2011","ceden_436","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2012","ceden_436","grabsample","none",NA,NA,NA,NA,17,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2013","ceden_436","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"2014","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
