"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"364","chipcreewqx","batch2_402798","2020-08-05","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",210,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"365","chipcreewqx","batch2_214421","2020-08-17","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",280,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"366","chipcreewqx","batch2_214417","2020-06-02","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",3,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"367","chipcreewqx","batch2_214420","2020-08-04","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",210,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"368","chipcreewqx","batch1_und100_5629","2020-06-01","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",7,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"369","chipcreewqx","batch1_und100_5632","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",220,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"370","chipcreewqx","batch1_und100_5633","2020-08-04","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",250,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"371","chipcreewqx","batch1_und100_5651","2020-08-17","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",63,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"372","chipcreewqx","batch1_und100_5652","2020-08-04","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",120,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"373","chipcreewqx","batch1_und100_5646","2020-06-02","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",3,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"374","chipcreewqx","batch1_und100_5597","2020-08-17","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",130,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"375","chipcreewqx","batch1_und100_5594","2020-08-04","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",56,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"376","chipcreewqx","batch1_und100_5591","2020-06-02","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",4.5,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"377","chipcreewqx","batch1_und100_5609","2020-06-01","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",0,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"378","chipcreewqx","batch1_und100_5613","2020-08-04","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",100,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"379","chipcreewqx","batch1_und100_5614","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",450,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"380","chipcreewqx","batch2_307767","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",230,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"381","chipcreewqx","batch_116316","2020-08-04","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",37,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"382","chipcreewqx","batch_116312","2020-06-02","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",2,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"383","chipcreewqx","batch_116317","2020-08-17","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",51.5,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"384","chipcreewqx","batch2_307764","2020-08-04","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",69,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"385","chipcreewqx","batch2_307763","2020-06-01","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",10,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"386","chipcreewqx","batch1_und100_4963","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",750,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"387","chipcreewqx","batch1_und100_4962","2020-08-04","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",270,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"388","chipcreewqx","batch1_und100_4957","2020-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",6,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"389","chipcreewqx","batch_116298","2020-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",10,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"390","chipcreewqx","batch_116503","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",310,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"391","chipcreewqx","batch_116299","2020-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",10,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"392","chipcreewqx","batch_116303","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",250,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"393","chipcreewqx","batch_116305","2020-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",1,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"394","chipcreewqx","batch_116498","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",0,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"395","chipcreewqx","batch_116309","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",140,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"396","chipcreewqx","batch_116310","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",380,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"397","chipcreewqx","batch_116304","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",810,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"398","chipcreewqx","batch_116500","2020-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",3,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"399","chipcreewqx","batch1_und100_5645","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",350,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"400","chipcreewqx","batch1_und100_5644","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",130,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"401","chipcreewqx","batch1_und100_5640","2020-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",0,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"402","chipcreewqx","batch1_und100_5620","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",145,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"403","chipcreewqx","batch1_und100_5621","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",635,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"404","chipcreewqx","batch1_und100_5615","2020-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",2,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"405","chipcreewqx","batch1_und100_5616","2020-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",2,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"406","chipcreewqx","batch1_und100_12616","2020-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",4,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"407","chipcreewqx","batch1_und100_12618","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",28,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"408","chipcreewqx","batch1_und100_12620","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",75,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"409","chipcreewqx","batch1_und100_64818","2020-08-30","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",5,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"410","chipcreewqx","batch1_und100_5598","2020-06-02","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",1,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"411","chipcreewqx","batch1_und100_5602","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",80,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"412","chipcreewqx","batch1_und100_37251","2020-06-02","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",0,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"413","chipcreewqx","batch1_und100_5627","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",380,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"414","chipcreewqx","batch1_und100_5603","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",210,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"415","chipcreewqx","batch1_und100_37255","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",8,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"416","chipcreewqx","batch1_und100_5622","2020-06-02","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",1,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"417","chipcreewqx","batch1_und100_37253","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",2,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"418","chipcreewqx","batch1_und100_5626","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",80,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"419","chipcreewqx","batch1_und100_4821","2020-06-02","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",1,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"420","chipcreewqx","batch1_und100_4825","2020-08-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",120,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"421","chipcreewqx","batch1_und100_4824","2020-08-03","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",41,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"422","chipcreewqx","batch1_und100_8106","2021-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"423","chipcreewqx","batch1_und100_8107","2021-07-14","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",31.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"424","chipcreewqx","batch1_und100_8108","2021-08-01","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",49.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"425","chipcreewqx","batch2_402952","2021-08-01","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",73.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"426","chipcreewqx","batch2_402953","2021-07-14","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",74.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"427","chipcreewqx","batch2_402951","2021-05-31","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Milk","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"428","chipcreewqx","batch1_und100_8359","2021-08-01","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Marias","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,866.4,"idexxquantitray","mpn","mpn"
