"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"5764","cmc_2637","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5765","cmc_2643","grabsample","none",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5766","cmc_2640","grabsample","none",140,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5767","cmc_2644","grabsample","none",180,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5768","cmc_2629","grabsample","none",60,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5769","cmc_2617","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5770","cmc_2612","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5771","cmc_5065","grabsample","none",7.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5772","cmc_803","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5773","cmc_805","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5774","cmc_801","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5775","cmc_794","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5776","cmc_806","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5777","cmc_798","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5778","cmc_796","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5779","cmc_799","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5780","cmc_3332","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5781","cmc_3335","grabsample","none",75,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5782","cmc_3334","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5783","cmc_3320","grabsample","none",75,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5784","cmc_3341","grabsample","none",225,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5785","cmc_3326","grabsample","none",225,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5786","cmc_3317","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5787","cmc_3319","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5788","cmc_1115","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5789","cmc_1111","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5790","cmc_1093","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5791","cmc_1097","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5792","cmc_1095","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5793","cmc_1113","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5794","cmc_1116","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5795","cmc_1098","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5796","cmc_1114","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5797","cmc_1096","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5798","cmc_1282","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5799","cmc_1300","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5800","cmc_1286","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5801","cmc_1302","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5802","cmc_1303","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5803","cmc_1284","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5804","cmc_1298","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5805","cmc_1287","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5806","cmc_5621","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5807","cmc_5612","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5808","cmc_5631","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5809","cmc_5614","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5810","cmc_5633","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5811","cmc_5639","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5812","cmc_5640","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5813","cmc_5619","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5814","cmc_5626","grabsample","none",450,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5815","cmc_5638","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5816","cmc_5645","grabsample","none",450,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5817","cmc_5620","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5818","cmc_5604","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5819","cmc_5603","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5820","cmc_5598","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5821","cmc_5594","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5822","cmc_5580","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5823","cmc_5589","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5824","cmc_5584","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5825","cmc_5590","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5826","cmc_793","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5827","cmc_802","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5828","cmc_795","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5829","cmc_797","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5830","cmc_804","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5831","cmc_800","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5832","cmc_3333","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5833","cmc_3325","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5834","cmc_3324","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5835","cmc_3340","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5836","cmc_3339","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5837","cmc_3318","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5838","cmc_1102","grabsample","none",2000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5839","cmc_1092","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5840","cmc_1120","grabsample","none",2000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5841","cmc_1117","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5842","cmc_1110","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5843","cmc_1094","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5844","cmc_1112","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5845","cmc_1099","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5846","cmc_1299","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5847","cmc_1289","grabsample","none",2000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5848","cmc_1293","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5849","cmc_1281","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5850","cmc_1277","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5851","cmc_1305","grabsample","none",2000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5852","cmc_1283","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5853","cmc_1297","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5854","cmc_5613","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5855","cmc_5635","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5856","cmc_5624","grabsample","none",350,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5857","cmc_5643","grabsample","none",350,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5858","cmc_5622","grabsample","none",275,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5859","cmc_5616","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5860","cmc_5632","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5861","cmc_5641","grabsample","none",275,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5862","cmc_5599","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5863","cmc_5588","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5864","cmc_5606","grabsample","none",325,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5865","cmc_5602","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5866","cmc_5585","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5867","cmc_5592","grabsample","none",325,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5868","cmc_3329","grabsample","none",345,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5869","cmc_3344","grabsample","none",345,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5870","cmc_3331","grabsample","none",2046,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5871","cmc_3322","grabsample","none",97,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5872","cmc_3345","grabsample","none",504,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5873","cmc_3337","grabsample","none",97,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5874","cmc_3330","grabsample","none",504,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5875","cmc_3346","grabsample","none",2046,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5876","cmc_1088","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5877","cmc_1108","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5878","cmc_1103","grabsample","none",5475,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5879","cmc_1087","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5880","cmc_1106","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5881","cmc_1090","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5882","cmc_1121","grabsample","none",5475,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5883","cmc_1105","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5884","cmc_1091","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5885","cmc_1109","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5886","cmc_1296","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5887","cmc_1291","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5888","cmc_1275","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5889","cmc_1280","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5890","cmc_1290","grabsample","none",5794,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5891","cmc_1306","grabsample","none",5794,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5892","cmc_1292","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5893","cmc_1276","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5894","cmc_5648","grabsample","none",988,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5895","cmc_5618","grabsample","none",231,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5896","cmc_5627","grabsample","none",708,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5897","cmc_5617","grabsample","none",228,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5898","cmc_5637","grabsample","none",231,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5899","cmc_5629","grabsample","none",988,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5900","cmc_5646","grabsample","none",708,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5901","cmc_5647","grabsample","none",833,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5902","cmc_5636","grabsample","none",228,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5903","cmc_5628","grabsample","none",833,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5904","cmc_5600","grabsample","none",51,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5905","cmc_5586","grabsample","none",51,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5906","cmc_5607","grabsample","none",443,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5907","cmc_5591","grabsample","none",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5908","cmc_5581","grabsample","none",31,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5909","cmc_5595","grabsample","none",31,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5910","cmc_5605","grabsample","none",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5911","cmc_5593","grabsample","none",443,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5912","cmc_3338","grabsample","none",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5913","cmc_3336","grabsample","none",97,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5914","cmc_3321","grabsample","none",97,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5915","cmc_3323","grabsample","none",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5916","cmc_3327","grabsample","none",315,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5917","cmc_3342","grabsample","none",315,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5918","cmc_3328","grabsample","none",318,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5919","cmc_3343","grabsample","none",318,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5920","cmc_1118","grabsample","none",613,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5921","cmc_1107","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5922","cmc_1086","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5923","cmc_1089","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5924","cmc_1119","grabsample","none",836,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5925","cmc_1101","grabsample","none",836,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5926","cmc_1100","grabsample","none",613,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5927","cmc_1104","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5928","cmc_1301","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5929","cmc_1304","grabsample","none",74,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5930","cmc_1278","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5931","cmc_1285","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5932","cmc_1288","grabsample","none",74,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5933","cmc_1294","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5934","cmc_1279","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5935","cmc_1295","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5936","cmc_5642","grabsample","none",285,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5937","cmc_5615","grabsample","none",199,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5938","cmc_5644","grabsample","none",365,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5939","cmc_5625","grabsample","none",365,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5940","cmc_5634","grabsample","none",199,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5941","cmc_5623","grabsample","none",285,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5942","cmc_5611","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5943","cmc_5630","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5944","cmc_5587","grabsample","none",63,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5945","cmc_5601","grabsample","none",63,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5946","cmc_5582","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5947","cmc_5596","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5948","cmc_5597","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5949","cmc_5583","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5950","cmc_3307","grabsample","none",158,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5951","cmc_3306","grabsample","none",158,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5952","cmc_3315","grabsample","none",457,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5953","cmc_3309","grabsample","none",265,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5954","cmc_3305","grabsample","none",109,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5955","cmc_1084","grabsample","none",1616,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5956","cmc_1074","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5957","cmc_1073","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5958","cmc_1075","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5959","cmc_1083","grabsample","none",983,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5960","cmc_1267","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5961","cmc_1273","grabsample","none",794,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5962","cmc_1268","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5963","cmc_1265","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5964","cmc_5610","grabsample","none",318,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5965","cmc_5608","grabsample","none",146,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5966","cmc_5609","grabsample","none",256,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5967","cmc_5578","grabsample","none",173,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5968","cmc_5579","grabsample","none",298,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5969","cmc_5577","grabsample","none",63,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5970","cmc_3311","grabsample","none",313,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5971","cmc_3314","grabsample","none",432,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5972","cmc_3313","grabsample","none",404,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5973","cmc_3312","grabsample","none",368,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5974","cmc_1085","grabsample","none",4611,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5975","cmc_1082","grabsample","none",441,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5976","cmc_1078","grabsample","none",86,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5977","cmc_1079","grabsample","none",108,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5978","cmc_1077","grabsample","none",52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5979","cmc_1269","grabsample","none",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5980","cmc_1264","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5981","cmc_1270","grabsample","none",171,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5982","cmc_1274","grabsample","none",12997,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5983","cmc_3310","grabsample","none",269,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5984","cmc_3308","grabsample","none",169.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5985","cmc_3316","grabsample","none",719,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5986","cmc_1072","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5987","cmc_1081","grabsample","none",171,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5988","cmc_1080","grabsample","none",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5989","cmc_1076","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"5990","cmc_1071","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
